item_id,item,title,year,genres,tags,item weight,prototype
526,1233,"Boat, The (Das Boot) (1981)",1981,Action|Drama|War,atmospheric|best war films|claustrophobic|drama|dramatic|epic|german|germany|great acting|grim|imdb top 250|innocence lost|intense|long|masterpiece|nazis|original|oscar (best cinematography)|oscar (best directing)|powerful ending|realistic|submarine|tense|visceral|war|wartime|world war ii|wwii,1.9597428,54
579,1263,"Deer Hunter, The (1978)",1978,Drama|War,afi 100|best war films|brutality|dramatic|forceful|friendship|great acting|imdb top 250|innocence lost|intense|masterpiece|original|oscar (best directing)|oscar (best editing)|oscar (best picture)|oscar (best supporting actor)|russian|tense|unlikely friendships|vietnam|vietnam war|war|war movie,1.9592326,54
59,368,Maverick (1994),1994,Action|Comedy|Western,based on a tv show|comedy|con men|fun movie|series|silly fun|western,1.9978538,55
262,1722,Tomorrow Never Dies (1997),1997,Action|Romance|Thriller,007|007 (series)|action|assassin|bond|chase|espionage|franchise|good action|james bond|secret service|spies|spy|spying,1.985193,55
715,10,GoldenEye (1995),1995,Action|Adventure|Thriller,007|007 (series)|action|adventure|assassin|bond|chase|espionage|franchise|good action|james bond|secret service|spies|spy|spying,1.9725723,55
96,380,True Lies (1994),1994,Action|Adventure|Comedy|Romance,action|action packed|arnold|big budget|chase|comedy|espionage|fast paced|fun movie|good action|special effects|spies|spy|spying|terrorism|weapons,1.9685293,55
432,780,Independence Day (ID4) (1996),1996,Action|Sci-Fi|War,action|action packed|adventure|alien|alien invasion|aliens|apocalypse|big budget|chase|dynamic cgi action|end of the world|first contact|fun movie|good action|lone hero|natural disaster|oscar (best effects - visual effects)|pg-13|saturn award (best special effects)|sci fi|sci-fi|science fiction|scifi|space opera|special effects|story|technology|weapons,1.9676371,55
106,2002,Lethal Weapon 3 (1992),1992,Action|Comedy|Crime|Drama,action|action packed|big budget|buddy movie|chase|comedy|crime|fast paced|fight scenes|franchise|good|good action|good sequel|police|sequel|series|silly fun|vengeance|weapons,1.9639838,55
768,3082,"World Is Not Enough, The (1999)",1999,Action|Thriller,007|007 (series)|action|assassin|big budget|bond|chase|espionage|franchise|james bond|nuclear bomb|secret service|spies|spy|spying,1.9636749,55
85,736,Twister (1996),1996,Action|Adventure|Romance|Thriller,action|action packed|adventure|big budget|chase|dialogue|disaster|effects|exciting|fast paced|fun movie|good action|natural disaster|science|special effects|story,1.9582202,55
479,2001,Lethal Weapon 2 (1989),1989,Action|Comedy|Crime|Drama,action|action packed|buddy movie|chase|comedy|crime|fast paced|franchise|good|good action|good sequel|sequel|sequels|series|vengeance|weapons,1.9566238,55
879,1917,Armageddon (1998),1998,Action|Adventure|Sci-Fi|Thriller,action|action packed|adventure|apocalypse|astronauts|bad science|big budget|catastrophe|disaster|end of the world|explosions|fast paced|good action|liv tyler|nasa|natural disaster|pg-13|sci fi|sci-fi|science|science fiction|scifi|silly fun|space|space program|space travel|special effects|unrealistic,1.9513843,55
66,110,Braveheart (1995),1995,Action|Drama|War,action|adventure|amazing cinematography|best war films|betrayal|big budget|bloody|breathtaking|cinematography|courage|drama|dramatic|earnest|england|epic|factual|fight scenes|forceful|freedom|good|great|great acting|great ending|great movie|historical|history|imdb top 250|inspirational|intense|long|love story|medieval|mentor|oscar|oscar (best cinematography)|oscar (best directing)|oscar (best picture)|oscar winner|passionate|powerful ending|rebellion|revenge|revolution|sacrifice|scotland|story|sword fight|us history|vengeance|violent|visceral|war,1.9915724,56
99,457,"Fugitive, The (1993)",1993,Action|Thriller,action|based on a tv show|chase|conspiracy|crime|doctors|excellent script|exciting|fast paced|good|good acting|good action|great|great acting|great ending|great movie|intense|investigation|mentor|murder|oscar (best supporting actor)|oscar winner|police investigation|realistic action|series|suspense|suspenseful|tense|thriller|tom clancy|twists & turns,1.9850233,56
88,2571,"Matrix, The (1999)",1999,Action|Sci-Fi|Thriller,action|action packed|alternate reality|alternate universe|artificial intelligence|awesome soundtrack|big budget|carrie-anne moss|cerebral|complex|complicated|computers|confusing|cool|cult classic|cyberpunk|dark hero|dialogue|distopia|dynamic cgi action|dystopia|dystopic future|effects|excellent script|existentialism|fast paced|fight scenes|fighting|fighting the system|future|futuristic|good acting|good action|great|great acting|great ending|great movie|gunfight|hacking|imdb top 250|intense|interesting|kung fu|man versus machine|martial arts|mentor|mythology|original|original plot|oscar (best editing)|philosophical|philosophy|post-apocalyptic|sci fi|sci-fi|science fiction|scifi|special effects|story|storytelling|stylized|technology|thought-provoking|violence|virtual reality|visceral|visual|visually appealing|visually stunning,1.9711547,56
333,1584,Contact (1997),1997,Drama|Sci-Fi,adapted from:book|alien|aliens|astronauts|based on a book|based on book|cerebral|earnest|first contact|future|god|intellectual|intelligent sci-fi|mars|philosophical|philosophy|religion|sci fi|sci-fi|science|science fiction|scifi|space|space opera|space travel|special effects|technology|thought-provoking|visually stunning,1.9693675,56
40,2028,Saving Private Ryan (1998),1998,Action|Drama|War,action|amazing cinematography|best war films|brutality|courage|drama|dramatic|excellent script|good|good acting|great acting|great ending|great movie|historical|history|imdb top 250|intense|oscar (best cinematography)|oscar (best directing)|oscar (best picture)|powerful ending|realistic|sacrifice|sentimental|spielberg|us history|violence|violent|visceral|war|war movie|wartime|world war ii|wwii,1.9526503,56
69,589,Terminator 2: Judgment Day (1991),1991,Action|Sci-Fi|Thriller,action|action packed|androids|apocalypse|arnold|awesome soundtrack|big budget|chase|cyborgs|dialogue|dynamic cgi action|dystopic future|effects|end of the world|fighting|future|futuristic|good action|good sequel|imdb top 250|man versus machine|mother-son relationship|motorcycle|original|original plot|oscar (best effects - visual effects)|quotable|robot|robots|saturn award (best special effects)|sci fi|sci-fi|science fiction|scifi|special effects|story|suspense|technology|tense|time travel|violence|violent|visceral|visual,1.9383578,56
53,3578,Gladiator (2000),2000,Action|Drama,action|amazing cinematography|betrayal|big budget|breathtaking|cinematography|courage|destiny|dialogue|drama|dramatic|epic|excellent script|fight scenes|forceful|freedom|good|good acting|good action|great|great acting|great ending|great movie|historical|history|imdb top 250|intense|mentor|oscar|oscar (best actor)|oscar (best cinematography)|oscar (best directing)|oscar (best effects - visual effects)|oscar (best picture)|oscar (best supporting actor)|oscar winner|redemption|revenge|rome|slavery|special effects|story|storytelling|stylized|sword fight|us history|vengeance|very good|violence|violent|visceral|visual|visually stunning|war,1.9317253,56
56,1610,"Hunt for Red October, The (1990)",1990,Action|Thriller,action|adapted from:book|based on a book|based on book|books|chase|claustrophobic|cold war|conspiracy|espionage|excellent|fast paced|good|good action|great acting|great ending|great movie|intense|political corruption|russian|secrets|spies|spy|spying|submarine|suspense|suspenseful|tense|thriller|tom clancy|weapons|world politics,1.9183216,56
77,480,Jurassic Park (1993),1993,Action|Adventure|Sci-Fi,action|adapted from:book|adventure|based on a book|based on book|big budget|cgi|chase|children|cloning|computer animation|dinosaurs|dynamic cgi action|effects|exciting|franchise|genetics|great|natural disaster|oscar (best effects - visual effects)|oscar (best sound)|oscar winner|pg-13|saturn award (best special effects)|scary|science fiction|scifi|special effects|spielberg|suspense|technology|tense|visual,1.892251,56
52,1210,Star Wars: Episode VI - Return of the Jedi (1983),1983,Action|Adventure|Romance|Sci-Fi|War,action|adventure|aliens|awesome soundtrack|chase|death|desert|destiny|dialogue|epic|fantasy|franchise|good|good versus evil|great ending|great movie|highly quotable|imdb top 250|intense|mentor|mythology|original|original plot|oscar (best effects - visual effects)|powerful ending|rebellion|redemption|robots|saturn award (best special effects)|sci fi|sci-fi|science fiction|scifi|series|space|space opera|special effects|star wars|story|sword fight|trilogy|war,1.8824345,56
62,1544,"Lost World: Jurassic Park, The (1997)",1997,Action|Adventure|Sci-Fi|Thriller,action|adventure|based on a book|big budget|dinosaurs|dynamic cgi action|franchise|good sequel|jungle|sequel|sequels|special effects|spielberg,1.9958959,57
1200,379,Timecop (1994),1994,Action|Sci-Fi,action|based on a comic|fast paced|fight scenes|future|futuristic|good action|plot holes|sci fi|sci-fi|science fiction|scifi|special effects|time travel,1.984884,57
258,442,Demolition Man (1993),1993,Action|Sci-Fi,action|action packed|chase|cool|dystopia|dystopic future|fast paced|fight scenes|fun movie|future|futuristic|good action|los angeles|sci fi|sci-fi|science fiction|scifi|silly fun,1.9825292,57
1161,3697,Predator 2 (1990),1990,Action|Sci-Fi|Thriller,70mm|action|action packed|alien|aliens|franchise|gangs|good action|good sequel|hunting|jungle|lone hero|los angeles|original|sequel|sequels|weapons,1.9774454,57
891,3441,Red Dawn (1984),1984,Action|War,action|cold war|fighting|islam|military|small town|war|weapons,1.9769733,57
534,208,Waterworld (1995),1995,Action|Adventure,action|adventure|alone in the world|apocalypse|big budget|dark hero|dystopia|dystopic future|end of the world|future|futuristic|good action|natural disaster|post apocalyptic|post-apocalyptic|sci fi|sci-fi|science fiction|scifi|technology,1.9748973,57
392,329,Star Trek: Generations (1994),1994,Action|Adventure|Sci-Fi,first contact|franchise|sci fi|sci-fi|science fiction|series|space|space opera|star trek,1.9730601,57
380,316,Stargate (1994),1994,Action|Adventure|Sci-Fi,action|adventure|alien|aliens|archaeology|big budget|egypt|first contact|futuristic|military|mythology|sci fi|sci-fi|science fiction|scifi|series|space|space opera|space travel|special effects|technology|teleportation,1.97281,57
1744,2402,Rambo: First Blood Part II (1985),1985,Action|War,action|action packed|camp|chase|explosions|fighting|franchise|good action|jungle|lone hero|mentor|vengeance|violent|weapons,1.9695802,57
520,2393,Star Trek: Insurrection (1998),1998,Action|Sci-Fi,aliens|based on a tv show|first contact|fountain of youth|franchise|future|immortality|sci fi|sci-fi|science fiction|scifi|series|space|space opera|special effects|star trek,1.9683199,57
147,1240,"Terminator, The (1984)",1984,Action|Sci-Fi|Thriller,80s|action|android(s)/cyborg(s)|androids|apocalypse|arnold|artificial intelligence|assassin|chase|classic|clones|cloning|cyborgs|dialogue|dystopia|dystopic future|fighting|franchise|future|futuristic|good action|great ending|great movie|highly quotable|imdb top 250|man versus machine|nuclear war|original|original plot|oscar (best directing)|quotable|robot|robots|sci fi|sci-fi|science fiction|scifi|special effects|story|suspense|technology|tense|thriller|time travel|violence|violent|visceral|visual,1.990078,58
36,260,Star Wars: Episode IV - A New Hope (1977),1977,Action|Adventure|Fantasy|Sci-Fi,action|adventure|aliens|androids|awesome soundtrack|classic|desert|destiny|dialogue|epic|fantasy|fantasy world|franchise|futuristic|good|good versus evil|great ending|great movie|high fantasy|highly quotable|imagination|imdb top 250|masterpiece|mentor|mythology|original|original plot|oscar (best effects - visual effects)|oscar (best supporting actor)|quotable|robots|saturn award (best special effects)|sci fi|sci-fi|science fiction|scifi|series|space|space opera|space travel|special effects|star wars|story|storytelling|sword fight|technology|trilogy|visual|visually appealing|war|wizards,1.9772625,58
84,1196,Star Wars: Episode V - The Empire Strikes Back (1980),1980,Action|Adventure|Drama|Sci-Fi|War,action|adventure|aliens|awesome soundtrack|chase|classic|dark|destiny|dialogue|epic|excellent script|fantasy|forceful|franchise|good|good versus evil|great|great ending|great movie|highly quotable|imdb top 250|intense|mentor|modern fantasy|mythology|original|original plot|oscar (best effects - visual effects)|oscar (best sound)|quotable|robots|saturn award (best special effects)|sci fi|sci-fi|science fiction|scifi|sequel|series|space|space opera|space travel|special effects|star wars|story|storytelling|sword fight|trilogy|war,1.9736023,58
480,1200,Aliens (1986),1986,Action|Sci-Fi|Thriller|War,action|action packed|alien|alien invasion|aliens|androids|atmospheric|classic|claustrophobic|dialogue|franchise|frightening|futuristic|good action|great ending|horror|imdb top 250|intense|masterpiece|monster|original|oscar (best effects - visual effects)|quotable|scary|sci fi|sci-fi|science fiction|scifi|sequel|space|space travel|special effects|story|suspense|suspenseful|tense|visceral|weapons,1.9708642,58
86,1198,Raiders of the Lost Ark (1981),1981,Action|Adventure,action|action packed|adventure|archaeology|biblical|big budget|chase|classic|dialogue|egypt|epic|excellent script|exciting|fast paced|fighting|franchise|fun movie|good|good action|good versus evil|great|great ending|great movie|gunfight|highly quotable|imdb top 250|indiana jones|light|masterpiece|mentor|nazi|nazis|original|oscar (best directing)|oscar (best effects - visual effects)|oscar (best picture)|quotable|saturn award (best special effects)|series|snakes|special effects|spielberg|story|storytelling|suspense|sword fight|treasure|treasure hunt,1.9688965,58
141,1036,Die Hard (1988),1988,Action|Thriller,70mm|action|action packed|big budget|chase|classic|excellent script|explosions|fast paced|foul language|good action|great movie|gunfight|imdb top 250|intense|lone hero|mentor|original|realistic action|suspense|tense|vengeance|violence|violent|visceral,1.9520079,58
52,1210,Star Wars: Episode VI - Return of the Jedi (1983),1983,Action|Adventure|Romance|Sci-Fi|War,action|adventure|aliens|awesome soundtrack|chase|death|desert|destiny|dialogue|epic|fantasy|franchise|good|good versus evil|great ending|great movie|highly quotable|imdb top 250|intense|mentor|mythology|original|original plot|oscar (best effects - visual effects)|powerful ending|rebellion|redemption|robots|saturn award (best special effects)|sci fi|sci-fi|science fiction|scifi|series|space|space opera|special effects|star wars|story|sword fight|trilogy|war,1.9509677,58
69,589,Terminator 2: Judgment Day (1991),1991,Action|Sci-Fi|Thriller,action|action packed|androids|apocalypse|arnold|awesome soundtrack|big budget|chase|cyborgs|dialogue|dynamic cgi action|dystopic future|effects|end of the world|fighting|future|futuristic|good action|good sequel|imdb top 250|man versus machine|mother-son relationship|motorcycle|original|original plot|oscar (best effects - visual effects)|quotable|robot|robots|saturn award (best special effects)|sci fi|sci-fi|science fiction|scifi|special effects|story|suspense|technology|tense|time travel|violence|violent|visceral|visual,1.950594,58
144,1387,Jaws (1975),1975,Action|Horror,afi 100 (movie quotes)|amazing photography|boat|classic|claustrophobic|creepy|dialogue|effects|frightening|great|great acting|great movie|horror|imdb top 250|masterpiece|monster|ominous|original|oscar (best directing)|oscar (best editing)|oscar (best supporting actor)|quotable|scary|shark|spielberg|suspense|suspenseful|tense|visceral,1.93861,58
140,1214,Alien (1979),1979,Action|Horror|Sci-Fi|Thriller,alien|alien invasion|aliens|androids|atmospheric|classic|claustrophobic|creepy|dark|dialogue|franchise|frightening|futuristic|great acting|horror|imdb top 250|intense|masterpiece|monster|ominous|original|oscar (best effects - visual effects)|scary|sci fi|sci-fi|science fiction|scifi|space|space travel|special effects|story|storytelling|suspense|suspenseful|tense|visceral|visual|visually appealing,1.9249153,58
1530,1914,Smoke Signals (1998),1998,Comedy|Drama,childhood|coming of age|friendship|independent film|indians|native americans|poignant|storytelling|unlikely friendships,1.9947882,59
1429,538,Six Degrees of Separation (1993),1993,Drama,based on a play|existentialism|original|talky,1.9934912,59
149,2333,Gods and Monsters (1998),1998,Drama,biographical|cerebral|character study|excellent script|friendship|gay|gay character|great acting|homophobia|homosexuality|loneliness|original|oscar|oscar (best actress)|queer|unlikely friendships,1.9776735,59
555,3129,Sweet and Lowdown (1999),1999,Comedy|Drama,1930s|biographical|biography|biopic|character study|eccentricity|fake documentary|great acting|jazz|musicians|original,1.9761791,59
1473,2725,Twin Falls Idaho (1999),1999,Drama,beautifully filmed|brothers|great acting|heartbreaking|independent film|loneliness|love story|melancholic|original|touching|visually appealing|weird,1.9751437,59
1096,3566,"Big Kahuna, The (2000)",2000,Comedy|Drama,based on a play|business|character study|christianity|dialogue|entirely dialogue|existentialism|god|great acting|great dialogue|jesus|original|religion|talky,1.974534,59
1339,1611,My Own Private Idaho (1991),1991,Drama,criterion|gay|loneliness|original|queer|road movie|weird,1.9692769,59
1128,2155,"Slums of Beverly Hills, The (1998)",1998,Comedy,adolescence|coming of age|coming-of-age|dysfunctional family|family drama|original|parenthood|single father,1.967804,59
1478,2025,Lolita (1997),1997,Drama|Romance,adaptation|adapted from:book|amazing cinematography|based on a book|controversial|erotic|male nudity|obsession|sexual|visually appealing,1.9654481,59
1895,194,Smoke (1995),1995,Drama,ensemble cast|father son relationship|friendship|good soundtrack|great ending|independent film|interesting|melancholic|new york city|original|oscar (best supporting actor)|relationships|storytelling|unlikely friendships,1.9653399,59
1953,3535,American Psycho (2000),2000,Comedy|Horror|Thriller,adapted from:book|based on a book|based on book|book|brutality|dark|dark comedy|dark humor|disturbing|good soundtrack|greed|insanity|obsession|original|psychological|satire|satirical|serial killer|violence|violent|visually appealing,1.9975526,60
848,2600,eXistenZ (1999),1999,Action|Sci-Fi|Thriller,alternate reality|cerebral|computer game|cyberpunk|existentialism|future|futuristic|original|sci fi|sci-fi|science fiction|scifi|surreal|technology|video game|video games|videogame|virtual reality|weird,1.9799027,60
1436,482,Killing Zoe (1994),1994,Thriller,bank robbery|bloody|brutal|brutality|crime|drugs|good soundtrack|gratuitous violence|heist|nudity (topless - notable)|original|stylish|violence|violent,1.9783918,60
1469,3328,Ghost Dog: The Way of the Samurai (1999),1999,Crime|Drama,amazing cinematography|assassin|gangster|gangsters|good soundtrack|hip hop|hit men|hitman|mafia|meditative|melancholic|mob|narrated|new jersey|organized crime|original|samurai|stylish|stylized,1.9755964,60
781,2976,Bringing Out the Dead (1999),1999,Drama|Horror,dark|dark humor|depression|drugs|existentialism|homeless|life & death|loneliness|nocturnal|original|storytelling|weird,1.9746695,60
809,1034,Freeway (1996),1996,Crime,cult classic|original|runaway,1.9699476,60
2103,3262,Twin Peaks: Fire Walk with Me (1992),1992,Drama|Mystery,dark|dreamlike|enigmatic|lynch|mystery|prequel|series|strange|surreal|surrealism|weird,1.9654899,60
2111,3327,Beyond the Mat (2000),2000,Documentary,brutality,1.9588716,60
1694,3896,"Way of the Gun, The (2000)",2000,Crime|Thriller,action|anti-hero|cool|crime|dialogue|good soundtrack|gunfight|guns|hit men|original|plot twist|pointless|realistic action|stylish|twists & turns|violence|violent,1.9536719,60
1424,522,Romper Stomper (1992),1992,Action|Drama,australia|brutal|brutality|disturbing|fascism|gangs|good soundtrack|gratuitous violence|harsh|neo-nazis|original|skinhead|violence|violent|visceral,1.9511316,60
779,2454,"Fly, The (1958)",1958,Horror|Sci-Fi,classic|horror|mad scientist|original|sci fi|sci-fi|science fiction|scifi|spiders|teleportation,1.994141,61
665,2287,Them! (1954),1954,Sci-Fi|Thriller|War,1950s|classic|desert|effects|horror|monster|monsters|scary|sci fi|sci-fi|science fiction|scifi|special effects|spiders|suspense|technology|tense|weapons,1.9796216,61
1311,1334,"Blob, The (1958)",1958,Horror|Sci-Fi,1950s|classic|criterion|cult classic|horror|low budget|monster|original|sci fi|sci-fi|science fiction|scifi|special effects,1.9665279,61
487,2009,Soylent Green (1973),1973,Sci-Fi|Thriller,bleak|distopia|dystopia|dystopic future|end of the world|future|futuristic|original|sci fi|sci-fi|science fiction|scifi|technology|thought-provoking|visual|visually appealing,1.9664242,61
1543,3729,Shaft (1971),1971,Action|Crime,blaxploitation|gangsters|gunfight|original|violent,1.9664171,61
682,1301,Forbidden Planet (1956),1956,Sci-Fi,1950s|alien|aliens|astronauts|cerebral|classic|cult classic|effects|first contact|future|futuristic|imdb top 250|intelligent sci-fi|mad scientist|original|robot|robots|sci fi|sci-fi|science fiction|scifi|space|space opera|space travel|special effects|technology|visual|visually appealing,1.9647285,61
689,2117,Nineteen Eighty-Four (1984),1984,Drama|Sci-Fi,adaptation|adapted from:book|based on a book|based on book|book|books|brainwashing|dystopia|fighting the system|future|futuristic|george orwell|literary adaptation|original|pornography|rebellion|surveillance|visual,1.963902,61
1305,3930,"Creature From the Black Lagoon, The (1954)",1954,Horror,classic|horror|monster|monsters|tense,1.9600377,61
962,3726,Assault on Precinct 13 (1976),1976,Action|Thriller,cult classic|cult film|dark|gangs|gunfight|los angeles|nocturnal|original|police|tense|violence|violent,1.9598513,61
1306,3932,"Invisible Man, The (1933)",1933,Horror|Sci-Fi,1930s|adapted from:book|classic|eccentricity|effects|horror|mad scientist|original|science fiction|special effects|talky,1.9598145,61
1485,3089,"Bicycle Thief, The (Ladri di biciclette) (1948)",1948,Drama,affectionate|amazing cinematography|bleak|childhood|classic|compassionate|criterion|downbeat|father son relationship|forceful|foreign|golden palm|imdb top 250|intimate|masterpiece|melancholy|original|poignant|poverty|powerful ending|realistic|reflective|rome|runaway,1.9927738,62
1531,2729,Lolita (1962),1962,Drama,adaptation|adapted from:book|based on a book|censorship|controversial|criterion|cynical|erotic|kubrick|literary adaptation|literature|masterpiece|narrated|nudity (full frontal - brief)|obsession|original|paranoia|pornography|satirical|sexual|sexy|talky,1.9847131,62
1072,1251,8 1/2 (1963),1963,Drama,affectionate|artistic|cerebral|creativity|criterion|dreamlike|dreams|enigmatic|existentialism|imagination|imdb top 250|innocence lost|intellectual|masterpiece|obsession|original|reflective|surreal|surrealism|talky|visually appealing|visually stunning|weird,1.9825798,62
998,1189,"Thin Blue Line, The (1988)",1988,Documentary,corruption|crime|criterion|death penalty|guilt|investigation|justice|lawyers|life & death|manipulation|murder|murder mystery|original|police|police corruption|police investigation|small town|texas,1.9821718,62
1898,3819,Tampopo (1986),1986,Comedy,cooking|food|imdb top 250|japan|japanese|life & death|obsession|original|quirky|satirical|visually appealing|weird,1.9734037,62
1430,1211,Wings of Desire (Der Himmel über Berlin) (1987),1987,Comedy|Drama|Romance,art house|artistic|beautifully filmed|berlin|black and white|breathtaking|cerebral|cinematography|criterion|dreamlike|enigmatic|existentialism|golden palm|humanity|immortality|loneliness|lyrical|masterpiece|meditative|melancholic|melancholy|original|philosophical|philosophy|reflective|surreal|visual|visually appealing|visually stunning|weird,1.972964,62
580,2731,"400 Blows, The (Les Quatre cents coups) (1959)",1959,Drama,adolescence|affectionate|black and white|bleak|childhood|coming of age|criterion|downbeat|enigmatic|golden palm|imdb top 250|intimate|loneliness|masterpiece|meditative|melancholic|melancholy|paris|poignant|reflective|runaway|talky,1.9702631,62
2130,3090,Matewan (1987),1987,Drama,based on true story|cinematography|corruption|courage|dramatic|great|great movie|greed|historical|history|mining|period piece|talky|true story|us history,1.9683341,62
1086,2303,Nashville (1975),1975,Drama|Musical,ensemble cast|music|oscar (best music - original song)|political|politics,1.9665596,62
1284,3741,Badlands (1973),1973,Crime|Drama,amazing cinematography|bleak|character study|cinematography|crime|criterion|enigmatic|good soundtrack|imdb top 250|loneliness|masterpiece|meditative|melancholic|melancholy|murder|narrated|reflective|road movie|road trip|scenic|stylized|talky|violence|violent|visually appealing,1.9615273,62
231,597,Pretty Woman (1990),1990,Comedy|Romance,chick flick|destiny|fairy tale|feel good movie|feel-good|girlie movie|good romantic comedies|happy ending|love story|prostitution|rags to riches|romance|romantic|romantic comedy|shopping|sweet|women,1.9912348,63
863,2671,Notting Hill (1999),1999,Comedy|Romance,british|chick flick|comedy|destiny|feel good movie|feel-good|girlie movie|good romantic comedies|happy ending|london|love story|relationships|romance|romantic|romantic comedy|sweet,1.9910424,63
566,2539,Analyze This (1999),1999,Comedy,comedy|foul language|funny|gangster|gangsters|hit men|mafia|mob|organized crime|psychiatrist|psychiatry,1.9831822,63
492,539,Sleepless in Seattle (1993),1993,Comedy|Romance,chick flick|destiny|feel good movie|feel-good|girlie movie|good romantic comedies|happy ending|love|love story|relationships|romance|romantic|romantic comedy|sentimental|sweet,1.9813446,63
233,1569,My Best Friend's Wedding (1997),1997,Comedy|Romance,chick flick|gay|gay character|girlie movie|good romantic comedies|happy ending|love|love story|relationships|romance|romantic|romantic comedy|sweet|unlikely friendships|wedding,1.971705,63
65,3255,"League of Their Own, A (1992)",1992,Comedy|Drama,baseball|chick flick|drama|feel-good|girlie movie|good|nostalgic|sports|wartime|women|world war ii,1.9678292,63
412,339,While You Were Sleeping (1995),1995,Comedy|Romance,chick flick|cute|destiny|family|feel good movie|feel-good|girlie movie|good romantic comedies|happy ending|heartwarming|love|love story|romance|romantic|romantic comedy|sweet,1.9576381,63
584,141,"Birdcage, The (1996)",1996,Comedy,comedy|cross dressing|gay|gay character|homophobia|homosexuality|queer|stereotypes,1.953055,63
342,2125,Ever After: A Cinderella Story (1998),1998,Drama|Romance,beautiful scenery|chick flick|fairy tale|fairy tales|fantasy|girlie movie|happy ending|love|love story|magic|romance|romantic|romantic comedy|story|sweet,1.951822,63
321,1777,"Wedding Singer, The (1998)",1998,Comedy|Romance,1980s|80s|awesome soundtrack|chick flick|comedy|cute!|destiny|feel good movie|feel-good|funny|girlie movie|good romantic comedies|great|great movie|happy ending|love story|nostalgic|romance|romantic|romantic comedy|sweet|very funny,1.9468567,63
820,2391,"Simple Plan, A (1998)",1998,Crime|Thriller,betrayal|character study|coen bros|corruption|crime gone awry|dark humor|downbeat|drama|excellent script|great acting|great ending|greed|interesting|loneliness|manipulation|money|morality|murder|original|oscar (best supporting actor)|plot twist|police investigation|small town|suspense|suspenseful|tense|twists & turns,1.9948975,64
266,1466,Donnie Brasco (1997),1997,Crime|Drama,based on a book|based on a true story|based on book|based on true story|betrayal|brutality|character study|corruption|crime|crime gone awry|drama|friendship|gangster|gangsters|good|good soundtrack|great acting|great ending|great movie|interesting|mafia|mentor|mob|organized crime|original|true story|undercover cop|unlikely friendships|violence|violent,1.98675,64
288,3246,Malcolm X (1992),1992,Drama,assassination|biographical|biography|biopic|great movie|historical|history|interesting|islam|mentor|original|oscar (best actor)|segregation,1.9833307,64
655,428,"Bronx Tale, A (1993)",1993,Drama,childhood|coming of age|coming-of-age|crime|directorial debut|drama|father son relationship|friendship|gangster|gangsters|good|great|great acting|great movie|interracial romance|mafia|mentor|mob|narrated|organized crime|race issues|unlikely friendships|violence|violent,1.9657371,64
154,866,Bound (1996),1996,Crime|Drama|Romance|Thriller,caper|complicated plot|crime|erotic|gangster|gangsters|glbt|great acting|heist|lesbian|mafia|mob|neo-noir|noir|noir thriller|organized crime|original|pornography|sexy|stylish|suspenseful|tense|thriller|twists & turns|violence,1.9506621,64
298,16,Casino (1995),1995,Drama|Thriller,bloody|brutality|casino|complex|corruption|crime|crime gone awry|excellent script|gangster|gangsters|good soundtrack|great acting|great movie|greed|imdb top 250|las vegas|mafia|masterpiece|mob|narrated|organized crime|original|oscar (best supporting actor)|storytelling|stylish|violence|violent,1.9485977,64
295,1589,Cop Land (1997),1997,Crime|Drama|Mystery,corruption|crime|drama|ensemble cast|great acting|new jersey|original|police|police corruption|police investigation|political corruption|small town|undercover cop,1.9364794,64
190,1729,Jackie Brown (1997),1997,Crime|Drama,awesome soundtrack|caper|character study|crime|crime gone awry|dark humor|dialogue|dialogue driven|gangster|gangsters|good dialogue|good soundtrack|gratuitous violence|great acting|great dialogue|great soundtrack|heist|hit men|original|pulp|quirky|stylish|talky|tarantino|violence|violent,1.9358997,64
610,3176,"Talented Mr. Ripley, The (1999)",1999,Drama|Mystery|Thriller,adapted from:book|character study|complex|great acting|obsession|original|psychological|psychology|secrets|serial killer|suspense|twists & turns|very interesting,1.9324936,64
307,2329,American History X (1998),1998,Drama,brainwashing|brothers|brutal|brutality|confrontational|crime|disturbing|drama|dramatic|emotional|excellent script|forceful|gangs|good|good acting|good soundtrack|great acting|great ending|great movie|imdb top 250|intense|interesting|justice|mentor|narrated|nazi|neo-nazis|original|oscar (best actor)|oscar (best directing)|powerful ending|prejudice|prison|race|race issues|racism|rape|redemption|skinhead|social commentary|story|storytelling|tense|thought-provoking|tragedy|vengeance|violence|violent,1.923855,64
92,1955,Kramer Vs. Kramer (1979),1979,Drama,bittersweet|character study|divorce|drama|dramatic|excellent script|exceptional acting|family drama|father son relationship|great acting|oscar|oscar (best actor)|oscar (best actress)|oscar (best cinematography)|oscar (best directing)|oscar (best picture)|oscar (best supporting actor)|oscar (best supporting actress)|oscar winner|parenthood,1.9912653,65
94,1957,Chariots of Fire (1981),1981,Drama,anti-semitism|based on true story|biographical|courage|dramatic|historical|inspirational|inspiring|olympics|oscar|oscar (best directing)|oscar (best picture)|race|racing|sports,1.9778713,65
